word,count
covid,192
pandemic,131
virus,106
people,79
china,65
trump,63
new,58
day,51
great,50
said,42
corona,42
home,40
need,38
medical,35
went,35
like,33
social,33
breaking,33
know,32
year,31
handling,30
memorial,30
testing,29
death,27
week,27
today,26
decided,25
president,25
help,25
state,24
stay,24
normal,24
mask,22
thing,22
time,22
family,20
recent,20
news,20
montana,20
governor,20
care,19
hope,19
high,19
racist,18
die,18
days,18
dear,17
believe,17
lot,17
best,17
government,17
prime,16
gave,16
health,16
world,16
right,16
true,16
minister,15
lost,15
job,15
old,15
think,15
problem,15
party,15
support,15
summer,15
police,15
better,15
national,15
way,14
store,14
honor,14
vital,14
getting,14
sister,14
fever,14
extreme,14
body,14
wearing,13
thanks,13
forget,13
different,13
black,13
hospital,13
thank,13
lock,13
wife,13
twitter,13
dutch,12
mother,12
sup,12
drive,12
test,12
protect,12
going,12
exist,12
genuinely,12
read,12
clips,12
car,12
fact,12
weekend,12
course,12
feel,11
left,11
seen,11
actually,11
record,11
income,11
york,11
crisis,11
long,11
march,11
let,11
trial,11
far,11
real,11
golf,11
supposed,10
professor,10
non,10
person,10
amid,10
south,10
sign,10
rate,10
loser,10
fight,10
number,10
water,10
sit,10
stop,10
issue,10
risk,10
report,10
study,10
media,10
global,10
closed,10
democrat,10
bullock,10
dead,10
hold,10
ago,10
isolate,10
working,10
start,10
hey,10
reopen,10
public,10
work,9
safety,9
positive,9
vote,9
contest,9
insecure,9
donated,9
remember,9
country,9
hell,9
clearly,9
saying,9
highest,9
sure,9
god,9
case,9
excuse,9
school,9
given,9
single,9
deadly,9
posting,8
sorry,8
grocery,8
forced,8
wonder,8
voting,8
break,8
response,8
seeing,8
history,8
locked,8
tomorrow,8
lie,8
come,8
driving,8
repeatedly,8
sick,8
pay,8
find,8
easing,8
told,8
cause,8
bad,7
worried,7
stimulus,7
thinking,7
dom,7
warning,7
critical,7
longer,7
mail,7
posted,7
city,7
trust,7
want,7
second,7
bank,7
close,7
husband,7
mortality,7
good,7
video,7
source,7
hard,7
thought,7
spread,7
later,7
crazy,7
story,7
ach,7
matter,7
political,7
barnard,7
castle,7
ended,7
interesting,7
visit,6
times,6
town,6
billion,6
include,6
bill,6
park,6
change,6
dubious,6
excursion,6
birthday,6
leader,6
victory,6
access,6
witness,6
message,6
yes,6
guy,6
republican,6
expose,6
wear,6
holiday,6
game,6
try,6
labour,6
won,6
demonstration,6
reality,6
apology,6
create,6
science,6
united,6
plan,6
focus,6
post,6
cut,6
staff,6
hand,6
anniversary,6
blue,6
basically,6
open,6
beach,6
guardian,6
hit,6
admitted,6
straight,6
blame,6
house,6
large,6
gathering,6
flu,6
homeless,6
spike,6
false,6
son,6
middle,6
watch,6
felony,6
seven,6
leadership,6
wonderful,6
caught,6
statement,6
killer,6
book,6
lift,5
mark,5
press,5
aide,5
resign,5
permanent,5
gone,5
suicide,5
economic,5
spectator,5
question,5
million,5
election,5
worth,5
share,5
central,5
data,5
set,5
piece,5
window,5
father,5
helpful,5
june,5
ready,5
funny,5
tho,5
taking,5
service,5
group,5
wrong,5
treatment,5
ill,5
clear,5
economy,5
responsible,5
play,5
vaccine,5
affected,5
mind,5
hate,5
toll,5
zoom,5
looking,5
treat,5
instead,5
unable,4
dying,4
look,4
administration,4
currently,4
page,4
chance,4
conference,4
jealous,4
senate,4
immunity,4
constituency,4
lying,4
animal,4
point,4
population,4
tested,4
sitting,4
survive,4
important,4
confirmed,4
morning,4
terrorist,4
attack,4
speak,4
life,4
joe,4
idea,4
voter,4
suppression,4
blood,4
lesson,4
apart,4
unbelievable,4
run,4
research,4
coming,4
colossal,4
lied,4
nursing,4
disgusting,4
fighting,4
love,4
poll,4
half,4
primary,4
movement,4
wrote,4
chief,4
action,4
account,4
archive,4
check,4
sheep,4
return,4
low,4
program,4
imperial,4
prof,4
sage,4
para,4
mayor,4
safe,4
understand,4
communicating,4
industrial,4
apparently,4
publicly,4
drinking,4
train,4
socially,4
total,4
men,4
suspended,4
psychotic,4
contagious,4
common,4
amendment,4
reminder,4
ask,4
article,4
blaming,4
self,4
emergency,4
county,4
child,4
mess,4
continue,4
making,4
manipulate,4
fit,4
narrative,4
beating,4
head,4
repeat,4
track,4
organization,4
feed,4
reply,4
downward,4
man,4
deliberately,4
employee,4
facing,4
japan,4
aid,4
challenger,4
exploded,4
built,4
jimmy,4
carter,4
build,4
live,4
age,4
island,4
infectious,4
belief,4
attempt,4
crowd,4
spotted,4
behavior,4
spending,4
free,4
realize,4
easy,4
arrant,4
rose,4
garden,4
pretended,4
twice,4
uncanny,4
prophet,4
available,4
bitch,4
insane,4
reportedly,4
task,4
force,4
effigy,4
rhetoric,4
violent,4
money,4
dollar,4
written,4
mary,4
trace,4
deeply,4
concerned,4
appear,4
undermine,4
essential,4
unnecessary,4
fierce,4
complete,4
brilliant,4
wait,4
missing,4
brown,4
sun,4
beer,4
propaganda,4
german,3
final,3
sane,3
approaching,3
trying,3
northern,3
fast,3
mental,3
grow,3
ballot,3
ball,3
yesterday,3
war,3
fantastic,3
totally,3
power,3
safely,3
dangerous,3
wave,3
lower,3
leave,3
law,3
embrace,3
talk,3
maybe,3
investigation,3
increase,3
communist,3
wake,3
decide,3
road,3
difficult,3
success,3
period,3
little,3
month,3
sugar,3
paper,3
release,3
dis,3
wit,3
got,3
drug,3
las,3
system,3
beginning,3
north,3
version,3
listen,3
goes,3
worse,3
idiot,3
shot,3
tired,3
rent,3
respect,3
increasing,3
add,3
observe,3
friend,3
sold,3
stock,3
doctor,3
sen,3
tell,3
awful,3
patient,3
relationship,3
brave,3
tip,3
control,3
pool,3
race,3
clothes,3
cost,3
literally,3
boredom,3
outside,3
financial,3
tha,3
according,3
confirm,3
emotional,3
commercial,3
average,3
inside,3
presidential,3
influencer,3
deal,3
soon,3
prefer,3
freedom,3
use,3
stuff,3
exactly,3
politics,3
sense,3
lots,3
extend,3
coincidence,3
imagine,3
field,3
trip,3
eye,3
chapter,3
verse,3
decision,3
daily,3
update,3
dispute,3
justice,3
strike,3
infection,3
lab,3
convention,3
stand,3
bleach,3
entirely,2
flat,2
active,2
rag,2
list,2
restless,2
win,2
mean,2
cape,2
latest,2
glasses,2
contract,2
archbishop,2
tracked,2
skipping,2
based,2
everyday,2
require,2
bar,2
remove,2
prevent,2
recession,2
pro,2
night,2
survival,2
comes,2
treating,2
ocean,2
boardwalk,2
tragic,2
sunlight,2
charge,2
able,2
bedside,2
memory,2
facility,2
expansive,2
posh,2
spare,2
bluebell,2
jump,2
creepy,2
organized,2
early,2
bogus,2
girl,2
bush,2
order,2
tory,2
copied,2
pasted,2
seam,2
cherish,2
moment,2
reading,2
underneath,2
weather,2
spreading,2
applicable,2
stunning,2
moorland,2
staggering,2
promising,2
portable,2
accessible,2
plaza,2
queen,2
street,2
learned,2
racism,2
combined,2
net,2
proof,2
terrible,2
needs,2
unwell,2
feverish,2
lightheaded,2
remain,2
likely,2
found,2
cite,2
fox,2
behalf,2
immense,2
afford,2
travel,2
stopping,2
conflict,2
violence,2
sketch,2
hong,2
raging,2
sharp,2
demonic,2
edit,2
loyalty,2
certainly,2
dismiss,2
erase,2
mockery,2
table,2
reference,2
watched,2
walking,2
face,2
clarify,2
date,2
season,2
snowfall,2
remarkably,2
coverage,2
walk,2
stage,2
graduate,2
engineering,2
bicycle,2
effortlessly,2
pinned,2
lori,2
mounted,2
raid,2
church,2
holding,2
defiance,2
barrio,2
hay,2
sin,2
gap,2
red,2
con,2
chile,2
local,2
shattering,2
relevant,2
rana,2
photo,2
projecting,2
damn,2
busted,2
known,2
proudly,2
decent,2
surrender,2
outplayed,2
favorite,2
pollster,2
approve,2
disapprove,2
zero,2
loving,2
chucking,2
spin,2
proper,2
tragedy,2
feminist,2
act,2
cold,2
wide,2
kick,2
unpermitted,2
millennium,2
lake,2
congressional,2
investigate,2
authority,2
related,2
announce,2
sacking,2
hypocrite,2
collection,2
alan,2
bingo,2
absolutely,2
washing,2
form,2
ways,2
fed,2
demonize,2
undocumented,2
deputy,2
officer,2
jenny,2
fives,2
fund,2
senator,2
millions,2
private,2
meeting,2
led,2
powerful,2
lady,2
severely,2
disabled,2
executive,2
temporary,2
pause,2
arm,2
solidarity,2
late,2
kicking,2
payment,2
hearing,2
business,2
baseless,2
regardless,2
sacrifice,2
truth,2
viral,2
unaware,2
spent,2
consistently,2
handsome,2
learn,2
teaching,2
felt,2
key,2
resort,2
capital,2
major,2
nightly,2
segment,2
cousin,2
multiple,2
annual,2
snap,2
pepper,2
bitter,2
leaf,2
temporarily,2
potential,2
wing,2
horrendous,2
pantry,2
resource,2
outing,2
broken,2
challenge,2
company,2
assist,2
frig,2
meet,2
newly,2
calendar,2
effort,2
wow,2
pity,2
illegal,2
negatively,2
crackpot,2
secretary,2
weighed,2
possibility,2
end,2
briefing,2
concern,2
term,2
beat,2
trend,2
occur,2
naturally,2
gator,2
climbing,2
took,2
team,2
episode,2
considering,2
fresh,2
package,2
consist,2
gunshot,2
wounds,2
listed,2
hoax,2
simple,2
information,2
ramp,2
revealed,2
explain,2
headline,2
quickly,2
politely,2
renaissance,2
route,2
sustainable,2
physical,2
spiritually,2
taxing,2
campaign,2
officially,2
lose,2
citizen,2
bemused,2
current,2
position,2
stir,2
admission,2
choice,2
fake,2
waiting,2
line,2
ama,2
aku,2
progress,2
definitely,2
babe,2
falling,2
bent,2
duty,2
pub,2
catch,2
breath,2
mixed,2
pants,2
guess,2
brand,2
search,2
guidance,2
worship,2
fertile,2
replace,2
positivity,2
percent,2
liberty,2
personnel,2
immediate,2
peak,2
lad,2
tommy,2
publish,2
nonsense,2
fancy,2
weigh,2
rest,2
rabble,2
finger,2
essentially,2
benjamin,2
newspaper,2
foreign,2
nan,2
funeral,2
white,2
trajectory,2
solution,2
phony,2
announcement,2
extra,2
tissue,2
deserve,2
added,2
letter,2
insurance,2
robbin,2
begin,2
planet,2
reuse,2
wash,2
honestly,2
wealth,2
expendable,2
price,2
male,2
female,2
divide,2
presumably,2
beauty,2
spot,2
feature,2
suppressed,2
indistinguishable,2
seasonal,2
graver,2
worry,2
graduation,2
waste,2
grad,2
personal,2
protective,2
amidst,2
farming,2
impact,2
switch,2
remote,2
quinine,2
zinc,2
intended,2
establishment,2
turning,2
gate,2
botched,2
kelly,2
corrupt,2
chairman,2
cancel,2
kill,2
garbage,2
sturgeon,2
cobra,2
freeman,2
median,2
overrun,2
ventilator,2
shortage,2
analysis,2
excess,2
porter,2
preparation,2
titled,2
partnership,2
painful,2
entire,2
regime,2
fall,2
vacancy,2
mention,2
acceptable,2
authorized,2
whilst,2
pack,2
kit,2
laughing,2
map,2
management,2
adviser,2
develop,2
persistent,2
cough,2
temperature,2
sake,2
absurd,2
stopped,2
density,2
utter,2
laser,2
surgery,2
dan,2
worst,2
proven,2
handle,2
basic,2
similar,2
practicable,2
interaction,2
excellent,2
practical,2
guide,2
communicate,2
unreal,2
launder,2
practice,2
watermelon,2
clause,2
justify,2
visiting,2
hello,2
trading,2
cass,2
intimidate,2
shout,2
routing,2
salary,2
fate,2
sadness,2
gorilla,2
received,2
edition,2
newsletter,2
theme,2
gas,2
example,2
conscious,2
rip,2
gon,2
send,2
percentage,2
sacked,2
sir,2
happy,2
ignorant,2
footage,2
weak,2
alert,2
expert,2
shi,2
outdoor,2
setting,2
physically,2
completely,2
anthem,2
scrapped,2
sans,2
boreal,2
carbon,2
climate,2
machine,2
actual,2
hat,2
worker,2
atop,2
picture,2
budget,2
donation,2
truckload,2
cinnamon,2
solar,2
eclipse,2
visible,2
someplace,2
earth,2
agree,2
ann,2
honey,2
pick,2
choose,2
federalization,2
supply,2
chain,2
closure,2
congress,2
billionaire,2
ruling,2
class,2
accountable,2
turned,2
joke,2
confirmation,2
suspected,2
recently,2
timeliness,2
surprise,2
favor,2
boot,2
neck,2
respectful,2
stays,2
independent,2
boring,2
passing,2
heartbreaking,2
illustration,2
failure,2
horse,2
eyesight,2
plenty,2
tough,2
cancer,2
comparison,2
sailing,2
distract,2
unhappy,2
inaccurate,2
til,2
threat,2
spray,2
broke,2
locking,2
arresting,2
restrict,1
image,1
chosen,1
exquisite,1
cruelty,1
join,1
mutation,1
round,1
topic,1
socialism,1
huge,1
pizza,1
supporting,1
relief,1
opportunity,1
review,1
holistic,1
squad,1
deportation,1
flight,1
looming,1
market,1
secondary,1
importance,1
opening,1
protecting,1
reasonable,1
living,1
arrogant,1
ineffective,1
stretch,1
yoy,1
declare,1
disease,1
tot,1
expect,1
sab,1
input,1
contribution,1
nation,1
struggling,1
exodus,1
avoid,1
possible,1
traveling,1
breathless,1
prove,1
library,1
vis,1
calling,1
role,1
battle,1
mob,1
woman,1
cliff,1
nei,1
thin,1
inhumane,1
downturn,1
reckless,1
incompetent,1
ban,1
tobacco,1
awareness,1
sensitization,1
distribution,1
protection,1
material,1
camp,1
ghost,1
shipped,1
ordered,1
code,1
match,1
dictate,1
suspend,1
tree,1
clinical,1
cure,1
font,1
generally,1
vitamin,1
boost,1
immune,1
useful,1
proved,1
knew,1
pushing,1
productive,1
creative,1
fail,1
exact,1
opposite,1
keeping,1
isolating,1
hair,1
salon,1
plant,1
florid,1
opinion,1
frugal,1
saved,1
rusty,1
nail,1
mad,1
drawers,1
dirty,1
frightening,1
especially,1
refuse,1
bought,1
alcohol,1
drink,1
stress,1
level,1
properly,1
bit,1
myopic,1
pretty,1
type,1
exhausted,1
famous,1
fear,1
decline,1
aggressive,1
stalking,1
card,1
exposed,1
gather,1
young,1
link,1
gross,1
negligence,1
immi,1
cos,1
quiet,1
cor,1
higher,1
oppose,1
recommendation,1
prince,1
flew,1
helicopter,1
telegraph,1
destroy,1
graham,1
grab,1
nat,1
surgical,1
speculation,1
lather,1
bus,1
fortunately,1
sports,1
successfully,1
arms,1
sky,1
west,1
sunny,1
biggest,1
showing,1
dramatically,1
dissatisfied,1
affiliation,1
dad,1
repellent,1
goodman,1
significant,1
milestone,1
prevail,1
beth,1
compromising,1
southern,1
soccer,1
pregnant,1
gains,1
discover,1
alter,1
advantage,1
unfortunately,1
behaviour,1
inappropriate,1
rebuild,1
scapegoat,1
department,1
pharmaceutic,1
depression,1
massive,1
restaurant,1
demanding,1
past,1
spoke,1
migrant,1
ice,1
effective,1
molly,1
magpie,1
bedtime,1
aware,1
included,1
series,1
opposition,1
sack,1
advisor,1
quick,1
save,1
embarrassing,1
swab,1
throat,1
music,1
drop,1
equitable,1
prior,1
increasingly,1
shift,1
international,1
shear,1
arrogance,1
clown,1
careless,1
silly,1
epidemiology,1
temp,1
autism,1
human,1
word,1
luckily,1
seize,1
disappoint,1
speeding,1
holocaust,1
happen,1
instill,1
easier,1
maintain,1
distance,1
steer,1
correct,1
heal,1
addition,1
tried,1
untied,1
tweet,1
theft,1
feared,1
super,1
citation,1
junior,1
streets,1
bike,1
somber,1
roughly,1
away,1
seat,1
geek,1
model,1
rat,1
wondering,1
yea,1
fought,1
jack,1
believing,1
danger,1
holy,1
douche,1
art,1
student,1
noise,1
quartet,1
write,1
musician,1
note,1
count,1
overly,1
exaggerated,1
river,1
ope,1
symptom,1
ability,1
magical,1
plateau,1
gradual,1
decrease,1
pan,1
equipment,1
stream,1
passive,1
induce,1
empathy,1
seriousness,1
resp,1
farce,1
nearly,1
saw,1
stink,1
woke,1
nap,1
heart,1
tight,1
institute,1
daddy,1
sessions,1
premium,1
independence,1
military,1
equally,1
stupid,1
healthy,1
knowing,1
fill,1
useless,1
purpose,1
filtering,1
dust,1
smoke,1
michigan,1
hear,1
borrowing,1
asthma,1
tonight,1
parent,1
greatly,1
miller,1
special,1
fro,1
ultimate,1
politic,1
donna,1
gasoline,1
beautiful,1
hour,1
baba,1
sleep,1
prospect,1
patriot,1
lay,1
fairness,1
courage,1
patriotism,1
els,1
follow,1
infest,1
site,1
remains,1
despite,1
ongoing,1
collapse,1
slowly,1
ministry,1
quarantine,1
overseas,1
nightmare,1
internal,1
constitution,1
bear,1
labor,1
flagrant,1
disrespect,1
encounter,1
impressive,1
highly,1
collaboration,1
nomad,1
innovation,1
introduce,1
load,1
crap,1
wheel,1
easily,1
weapon,1
came,1
brain,1
verify,1
throwback,1
bless,1
federal,1
republic,1
bravery,1
ame,1
refusal,1
larry,1
pand,1
secret,1
psalm,1
typical,1
surfaced,1
loss,1
orchestra,1
moving,1
near,1
conduct,1
joint,1
rapid,1
air,1
swimming,1
defeat,1
probably,1
