word,count
covid,318
trump,130
testing,100
pandemic,96
people,85
positive,68
said,55
new,53
corona,46
tested,43
like,39
social,35
hospital,34
sick,34
president,33
need,33
slow,33
medicine,33
phase,33
world,32
breaking,31
test,30
news,30
cure,30
days,30
country,30
know,29
time,28
going,28
today,26
great,26
wearing,26
day,25
help,25
staff,25
health,23
virus,23
rally,23
want,21
failure,20
ministry,20
thing,20
china,19
public,19
fake,19
point,19
response,18
stop,18
crisis,18
tired,18
early,17
ban,17
business,17
actually,17
literally,17
effective,16
ordered,16
confession,16
think,16
school,16
dear,16
work,16
mask,16
job,15
pay,15
face,15
taking,15
regular,15
confirmed,15
black,15
government,15
free,15
change,15
distract,14
production,14
meeting,14
saying,14
right,14
normalize,14
little,14
fraud,14
got,14
ignore,14
total,13
ventilator,13
white,13
house,13
tennis,13
state,13
quickly,13
given,13
start,13
adult,13
june,13
science,13
number,12
attempt,12
lead,12
live,12
wear,12
decided,12
assigned,12
care,12
protect,12
god,12
ill,12
cost,11
key,11
long,11
treatment,11
team,11
inform,11
weekend,11
directed,11
reason,11
death,11
working,11
normal,11
cover,11
baba,11
past,11
good,11
city,11
fight,10
joke,10
advertising,10
report,10
worth,10
home,10
medical,10
true,10
negative,10
pass,10
guidance,10
fact,10
evidence,10
person,10
helping,10
use,10
wow,10
access,10
bad,10
safe,10
return,10
way,10
member,9
impact,9
times,9
away,9
bed,9
confirming,9
spike,9
daily,9
debate,9
tell,9
march,9
coming,9
summer,9
taken,9
continue,9
money,9
outbreak,9
story,8
question,8
open,8
based,8
remember,8
operating,8
global,8
forget,8
double,8
sword,8
anti,8
let,8
accused,8
media,8
major,8
soon,8
opening,8
stay,8
vaccine,8
single,8
order,8
told,8
plan,8
rath,8
safety,7
related,7
pub,7
support,7
week,7
near,7
administration,7
works,7
fighting,7
tha,7
join,7
direct,7
man,7
tournament,7
contracted,7
keeping,7
infected,7
increase,7
jimmy,7
campaign,7
funder,7
police,7
polling,7
spent,7
republic,7
lot,7
second,7
spread,7
far,7
lost,6
case,6
tour,6
slowdown,6
magic,6
find,6
friendly,6
reminder,6
wash,6
needs,6
center,6
family,6
according,6
matter,6
led,6
election,6
end,6
latest,6
look,6
player,6
thought,6
west,6
company,6
hit,6
entire,6
seen,6
hard,6
poverty,6
lack,6
violence,6
self,6
boy,6
worried,6
increasing,6
launch,6
exam,6
year,6
voting,6
hey,6
vote,6
concert,6
rule,6
update,6
ways,6
san,6
previous,6
went,6
follow,6
humiliating,6
south,6
share,6
edge,6
entering,6
composition,6
worry,6
seismic,6
constitution,6
attention,6
urgently,6
temple,6
youth,5
ani,5
tax,5
agree,5
play,5
learning,5
visit,5
believe,5
effect,5
simply,5
admitted,5
history,5
map,5
improve,5
fit,5
force,5
nursing,5
racism,5
bank,5
prepared,5
car,5
seeing,5
happening,5
defense,5
limiting,5
chief,5
war,5
disease,5
bill,5
tracing,5
looking,5
friend,5
drug,5
thank,5
love,5
easy,5
ass,5
forcing,5
human,5
feel,5
trial,5
control,5
action,5
recovery,5
reality,5
feeling,5
shut,5
line,5
racist,5
getting,5
swinney,5
smart,5
non,5
surprisingly,4
came,4
record,4
coverage,4
hospitalization,4
concern,4
currently,4
dead,4
piece,4
economy,4
era,4
best,4
information,4
county,4
office,4
covering,4
standing,4
star,4
making,4
overflow,4
peace,4
study,4
common,4
tory,4
left,4
highest,4
coincidence,4
stupid,4
young,4
russia,4
holding,4
wife,4
keen,4
gym,4
battle,4
lots,4
progress,4
come,4
sir,4
turn,4
ticket,4
wolf,4
account,4
local,4
shot,4
raise,4
essential,4
music,4
nearly,4
killing,4
bonus,4
select,4
break,4
morning,4
physical,4
risk,4
scam,4
kept,4
body,4
delay,4
constant,4
judge,4
save,4
quest,4
million,4
wrestling,4
idea,4
modern,4
exclusive,4
injury,4
needlessly,4
mother,4
general,4
video,4
hope,4
maybe,4
reduction,4
delight,4
month,4
future,4
relaxed,4
credible,4
immunity,4
booster,4
western,4
digital,4
spreading,4
adequately,4
prepare,4
set,4
beloved,4
worker,4
fan,4
unable,4
college,4
thumb,4
lying,4
nonexistent,4
voter,4
existence,4
policy,4
choice,4
knew,4
saw,4
sister,4
spine,4
worst,4
research,4
prison,4
water,4
able,4
old,4
girl,4
transition,4
giving,4
room,4
liberal,4
foremost,4
petrol,4
gave,4
beginning,4
fine,4
huge,4
basically,4
controversial,4
leading,4
relief,4
servitor,4
underway,4
threat,4
floor,4
marked,4
act,4
article,4
baby,4
additional,4
tipping,4
vacation,3
simple,3
admit,3
especially,3
instead,3
fair,3
foreign,3
food,3
analysis,3
count,3
aga,3
greater,3
famous,3
republican,3
brazil,3
millions,3
opinion,3
congress,3
shocking,3
mail,3
data,3
likely,3
pneumonia,3
despite,3
ecosystem,3
tomorrow,3
united,3
separate,3
high,3
official,3
disgrace,3
met,3
read,3
losing,3
guy,3
clinical,3
patient,3
night,3
recommendation,3
fast,3
danger,3
advantage,3
explanation,3
calling,3
contact,3
higher,3
doctor,3
add,3
increasingly,3
governor,3
treat,3
watch,3
small,3
homeless,3
cognizance,3
sell,3
elderly,3
life,3
offering,3
tweet,3
everyday,3
heat,3
eminent,3
complete,3
poor,3
trade,3
education,3
write,3
university,3
potential,3
necessary,3
temporary,3
mind,3
happy,3
round,3
list,3
event,3
economic,3
learn,3
spoke,3
secretary,3
ask,3
capacity,3
pro,3
hill,3
vitamin,3
symptom,3
big,3
source,3
church,3
till,3
toll,3
court,3
space,3
travel,3
pattern,3
goes,3
better,3
worse,3
badly,3
august,3
migrant,3
dealing,3
reopen,3
announcement,3
course,3
active,3
forever,3
farm,3
stand,2
supporting,2
sign,2
waiver,2
refusing,2
grave,2
facing,2
restrictive,2
terrible,2
advance,2
immigration,2
client,2
post,2
ranked,2
exhibition,2
joshi,2
plasma,2
donor,2
blood,2
group,2
multinational,2
vital,2
manage,2
recipe,2
rainbow,2
chard,2
rain,2
brought,2
rethink,2
possible,2
declare,2
strip,2
clothing,2
run,2
sunlight,2
baseless,2
accurately,2
aware,2
undergo,2
temperature,2
deserve,2
defend,2
shelter,2
pregnant,2
loathing,2
hanging,2
personally,2
gouge,2
nonsense,2
heavily,2
truly,2
understand,2
edged,2
reply,2
supposed,2
stupidity,2
hero,2
appreciate,2
false,2
anesthesiologist,2
form,2
jersey,2
track,2
rising,2
party,2
duke,2
herbal,2
saffron,2
clad,2
saint,2
laughing,2
egg,2
population,2
withheld,2
provided,2
scary,2
familiar,2
stopping,2
arbitration,2
panel,2
preliminary,2
isolation,2
pining,2
pictured,2
guitar,2
virtuoso,2
rob,2
thousand,2
harassment,2
assault,2
relative,2
infection,2
insidious,2
damage,2
banning,2
absolute,2
rioting,2
hurricane,2
maria,2
meet,2
summit,2
participation,2
emergency,2
violent,2
mob,2
tough,2
leader,2
talented,2
hair,2
bath,2
sault,2
busy,2
surely,2
voracious,2
leaves,2
pet,2
starved,2
club,2
withdrawn,2
gigantic,2
note,2
chosen,2
circumvent,2
sage,2
reduce,2
observation,2
attorney,2
isolating,2
speaking,2
incentive,2
program,2
setup,2
ramp,2
officer,2
hunger,2
extend,2
core,2
project,2
tried,2
deadly,2
ignorant,2
afraid,2
vulnerable,2
kitchen,2
doon,2
lock,2
quotation,2
arresting,2
role,2
optimistic,2
prediction,2
correct,2
billion,2
deal,2
democratic,2
congressman,2
sponsor,2
exacerbate,2
worn,2
truth,2
nee,2
mir,2
miracle,2
blamed,2
liberation,2
army,2
expose,2
screaming,2
alive,2
plantation,2
blaming,2
technique,2
designed,2
mop,2
clean,2
alcohol,2
license,2
wake,2
stream,2
challenge,2
fixed,2
super,2
barcelona,2
opera,2
potted,2
mar,2
mon,2
resilience,2
tent,2
cabot,2
noon,2
accept,2
chill,2
relax,2
joining,2
combat,2
disproportionate,2
situation,2
explosive,2
teaming,2
snake,2
oil,2
teens,2
flooded,2
perfectly,2
valid,2
thread,2
society,2
resigned,2
prote,2
eliminate,2
sacrificing,2
nancy,2
passing,2
flu,2
regional,2
martin,2
special,2
buy,2
offer,2
shoulder,2
replacement,2
league,2
memo,2
municipal,2
clinic,2
permanent,2
dose,2
regimen,2
conspiracy,2
theorist,2
consider,2
possibility,2
intentionally,2
fourth,2
date,2
check,2
starting,2
speak,2
cash,2
transfer,2
enable,2
cope,2
net,2
wait,2
shall,2
system,2
dignified,2
equal,2
difficult,2
surgery,2
chronic,2
pain,2
cut,2
struggle,2
physically,2
confessing,2
possibly,2
trying,2
grateful,2
amazing,2
level,2
understanding,2
linking,2
endothelial,2
impossible,2
approaching,2
security,2
wet,2
couple,2
zoom,2
refreshing,2
nicely,2
enraged,2
abandon,2
denounce,2
option,2
middle,2
radical,2
stayed,2
receipts,2
clearly,2
nick,2
talking,2
fading,2
tense,2
meat,2
briefing,2
image,2
york,2
cancer,2
minister,2
deputy,2
hong,2
deeply,2
phone,2
lab,2
national,2
supporter,2
happen,2
mortality,2
scientist,2
dangerous,2
landlord,2
student,2
certificate,2
liar,2
math,2
deep,2
gratitude,2
minimum,2
heading,2
indoor,2
diesel,2
understood,2
weak,2
enthusiastic,2
confederate,2
poll,2
watching,2
healthy,2
prof,2
modeller,2
kit,2
occupancy,2
trend,2
pressure,2
ring,2
holly,2
essentially,2
found,2
multiple,2
crises,2
corruption,2
dad,2
sure,2
mean,2
marry,2
director,2
bound,2
provide,2
rate,2
excited,2
lifetime,2
paying,2
restate,2
word,2
wise,2
aerodynamics,2
fancy,2
sickness,2
grow,2
insist,2
nationwide,2
massive,2
mid,2
sycophant,2
graham,2
interested,2
large,2
surge,2
arrest,2
fund,2
accident,2
genocide,2
don,2
praising,2
playbook,2
inflammatory,2
die,2
overall,2
tally,2
plant,2
halt,2
mandatory,2
punish,2
irrelevant,2
lady,2
head,2
testify,2
retailer,2
shipping,2
suspect,2
yesterday,2
predecessor,2
treason,2
rigging,2
grand,2
sat,2
important,2
auburn,2
hungry,2
harder,2
reduced,2
carefully,2
lift,2
approach,2
moving,2
average,2
immense,2
theme,2
merchandise,2
sports,2
page,2
uplifting,2
workplace,2
doubly,2
supreme,2
condition,2
crowd,2
gathering,2
movie,2
bigger,2
boat,2
hearing,2
degree,2
following,2
peter,2
outrage,2
border,2
wall,2
terrorist,2
snitch,2
compliance,2
subjected,2
justice,2
survey,2
courtesy,2
choose,2
peak,2
broke,2
earning,2
worked,2
expand,2
sport,2
civilized,2
approval,2
explore,2
continued,2
devote,2
philanthropic,2
sober,2
personal,2
reflect,2
addiction,2
basic,2
clinically,2
talk,2
contrary,2
zero,2
printing,2
clockwork,2
practice,2
seek,2
woman,2
dispute,2
funds,2
committee,2
repeatedly,2
waste,2
debating,2
crazy,2
oxygen,2
hide,2
handled,2
poorly,2
hell,2
reciprocity,2
independent,2
investigation,2
soap,2
hot,2
settle,2
quiet,2
forward,2
enjoying,2
coffee,2
statement,2
informed,2
network,2
exodus,2
urban,2
undefeated,2
hardly,2
winning,2
streak,2
scandal,2
relevant,2
solution,2
cause,2
driven,2
economics,2
backlash,2
progressivism,2
drop,2
boom,2
leave,2
initial,2
explosion,2
identical,2
booked,2
unverified,2
straight,2
unlike,2
technology,2
environment,2
interesting,2
imperfect,2
mechanism,2
payment,2
notice,2
apology,2
commentary,2
channel,2
supposedly,2
shameless,2
promotion,2
quack,2
merely,2
xenophobe,2
sexual,2
predator,2
dictator,2
won,2
send,2
unconditionally,2
instructed,2
episode,2
link,2
prestigious,2
corner,2
growing,2
circumstantial,2
specifically,2
links,2
status,2
potentially,2
worsen,2
screening,2
minority,2
apparently,2
congregation,2
responsible,2
surging,2
international,2
endless,2
postpone,2
adamant,2
host,2
falsely,2
air,2
filter,2
plus,2
sink,2
revolt,2
protest,2
wrongdoing,2
exciting,2
stride,2
normality,2
fatal,2
promising,2
lifting,2
captive,2
wild,2
orangutan,2
federal,2
disastrous,2
jury,2
excuse,2
genius,2
saved,2
humanity,2
scene,1
press,1
conference,1
gift,1
legislature,1
message,1
suspected,1
mem,1
lip,1
service,1
light,1
journalist,1
built,1
journalism,1
ability,1
accurate,1
luck,1
grievance,1
century,1
newsletter,1
series,1
recover,1
patch,1
arrive,1
site,1
reckless,1
evening,1
catch,1
millennial,1
spoon,1
gone,1
lunch,1
pick,1
closed,1
safely,1
socially,1
distance,1
researcher,1
annual,1
par,1
reinforce,1
contain,1
admired,1
earth,1
advice,1
victory,1
military,1
parade,1
popular,1
repeat,1
developmentally,1
immature,1
hear,1
asthma,1
clear,1
intention,1
dirty,1
broken,1
lens,1
reappropriate,1
delegation,1
automobile,1
basement,1
enjoy,1
outdoor,1
dining,1
beautiful,1
power,1
dynamic,1
preparedness,1
blocked,1
market,1
industry,1
hopefully,1
underlying,1
avoid,1
supply,1
leaving,1
sit,1
fairness,1
exposed,1
insanity,1
begin,1
describe,1
willing,1
statue,1
younger,1
permit,1
organizational,1
dev,1
embassy,1
bomb,1
scare,1
seeking,1
asylum,1
photography,1
recent,1
reis,1
protocol,1
duet,1
furry,1
sexton,1
cheese,1
booze,1
biscuit,1
rest,1
conflated,1
arjun,1
blow,1
scapegoat,1
funny,1
overhaul,1
continuity,1
financial,1
expanded,1
request,1
bal,1
devil,1
cry,1
drink,1
grill,1
effort,1
sepsis,1
promise,1
standard,1
worsening,1
proper,1
revenue,1
dip,1
answer,1
kind,1
mention,1
worship,1
maverick,1
vol,1
remote,1
thankfully,1
flat,1
low,1
backdrop,1
